address,type
0xFF8309b9e99bfd2D4021bc71a362aBD93dBd4785,lending
0xDeE98402A302e4D707fB9bf2bac66fAEEc31e8Df,lending
0xf385280F36e009C157697D25E0B802EfaBfd789c,lending
0xBba98352628B0B0c4b40583F593fFCb630935a45,lending
0xC3e77dC389537Db1EEc7C33B95Cf3beECA71A209,lending
0x34c02571094e08E935B8cf8dC10F1Ad6795f1f81,lending
0xd24ECdD8C1e0E57a4E26B1a7bbeAa3e95466A569,lending
